reviews,scores
정가네 is 뭔들~ 닭도리탕은 항상 여기만 시켜요 너무 맵지도 않고 맛있어요 사장님도 성격 완전 쿨하신 것 같아요~ 다른 분 가끔 불만족 후기올라오는 것도 감정적으로 대응하시기보다 쿨하게 대응해주시는게 더 믿음가고 좋네요~~ 늘 한결같은 맛 감사합니당~~,5
잘먹었습니다.111,5
오늘도 냠냠 닭도리 잘해요 맛있어요,5
많이 끓여서 그런지 닭이 뭉개져있고 탄 부위들도 좀 있었습니다. 떡김치로 시켰는데 떡을 왕창주고 닭을 뺀느낌. 중짜린데 닭양이 아쉽네요,2
닭도리탕 최고 맛집 감사합니다,5
닭 잡내가 너무나요....,2
닭찜이 맛있네 다음번에는 닭볶음탕 으로 후비고 하겠습니다,5
"얼큰 닭도리탕에 더 맵게 해달라했는데 별로 안매워서 좀 실망했어요. 그리고 문제가 양념은 정말 맛있는데 닭고기가 3/2 들어있는거 같아요. 대짜 시켜도 두사람이서 배부르게 못먹어요. 떡이나 감자, 밥을 같이 먹어는 줘야 그나마 배 쫌 차요. 결론은 양념만 맛있고 나머진 그냥 그래요. 소 중 대의 기준이 정확히 무엇으로 판단되는지 궁금하네요..",3
양념이 매콤하니 너무 맛있네요~찜닭은 여기서 계속 먹을께요~,5
맛있게 잘 먹었습니다 ~ 양도 많고 배달도 정확하구 좋았습니다 ~,5
항상최고에요 믿고먹어요~,5
아 맛있습니다. 순살인데 살덩이도 큼직큼직한 것도 아주 좋아요. 잘 먹었습니다!,5
"양, 맛 둘다 아주좋은곳 다만 배달에시간이 좀걸린다는것... ...그래도 달에 1~2번은 먹게되는집입니다",5
맛있어요 여기.. 옛날에 한번 시켜봤던 기억이 있어서 오랜만에 시켰는데 진짜 맛있네요ㅜ,5
사진 못찍었네요~^^ 리뷰보고 주문했는데 정말 기대 이ㅛㅏㅇ으로 너무 맛있었어요~ 닭요리 먹고 싶은 날에 또 주문할게요~,5
맛있게 잘 먹었슺니그,5
리뷰가 늦었어요 항상 맛있게 잘먹고있어요~~^^,5
빨리왔어요! 당면이 짱많아욥! 닭도 진짜 푸짐...!!!!!넘 맛있어여!!,5
어제 정말 빠르게 배달받았습니다 정말 감사합니다 사장님  국물도 넉넉하고 양도많구요  항상 찜닭이 맛있습니다만 리뷰가 닭도리탕이 많은걸보니 다음엔 닭도리탕으로 주문하겠습니다  잘먹었습니다,5
맛있게 잘 먹었어요...,5
항상맛잇습니다ㅎㅎㅎ,5
맛있고 국물도칼칼하니안주에안성맞춤 진짜하나도안남기고 다먹엇어요둘이서 앞으로자주애용할께요,5
역시 맛있어요^^ 요즘 닭도리탕은 여기서밖에 안먹어요ㅎㅎ,5
맛나고 양도 무지 많아요! 근데 매운맛이 캡사이신 매운맛라 넘 매웠어요 다음엔 좀더 덜맵게 해서 먹어야 겠어요! 감자까지도 완전 맛있음!,5
중짜리 시켰는데 둘이 먹다 남았어요 ㅇㅅㅇ 양도 많고 일단 오자마자 냄새도 너무 좋아요 ㅇㅅㅇ 배부르게 잘 먹었습니다 ㅇㅅㅇ,5
항상 질먹고있습니다.,5
맛있어요!  양도 생각보다 많아요!,5
소 시키면 적을줄 알고 중으로 시켰는데 양이 너무너무 많아요! 맛도 밥비벼먹기 너무 좋았어요  다음에 또 시켜먹을께요,5
닭도리탕은 진짜 이집이 젤맛있어요!!!,5
양념 너무 맛나고 양도 많고 다 좋은데 닭에서 냄새가 나는것들이 좀 있었어요 ㅜㅜ 어떤건 나고 어떤건 괜찮고 ㅜㅜ,3
여기진짜 맛있더라구요 제입맛에딱이었음,5
다 좋은데 지난번보다 양이 조금 줄어든거 같은건 기분탓인가요??ㅋㅋ,5
떡도 푸짐 맛도 보장 감사합니데이~^^,5
향상 잘먹고있습니다~ 번창하세요,5
아니 전화는 왜 안받지? 60분 대기에 90분 기다리는데 전화받을시간도 없으시면 주문을 막아 놓으시던가요. 취소도 안되는데 고객 생각도 하면서 삽시다 제발.,1
안매워요.. 고추기름너무.너무많아요.. 다신안시켜먹을겁니다..,1
항상 닭도리탕만 시키다 처음 찜닭먹어봤는데 맛은있지만 제입맛엔 닭도리탕이 더 맞는거같네요ㅎ 한가지 아쉬운건 배달기사분이 요청사항을 확인을 안하시더라구요 그것만 빼면 좋았습니다ㅎ,5
악천후때매 배달지연은 있었으나  허기는 최고의 조미료라는 말 때문일까요 한입먹자마자 오랜기다림이 있었는지도 모르고  너무 멋있게 잘 먹었습니다 어찌나 맛있던지  배불러죽겠는대도 싹싹긁어먹었습니다  둘이먹다가 하나 죽이고 혼자먹고싶은 맛입니다! 최고맛집 인정합니다!!!  음료써비스 감사히 잘 받앗습니다,5
"양도 정말 푸짐하고, 양념도 맛있음",5
맛있게 먹었습니다.,5
먹다가 찍었네요 양념이 더 베였으면 좋았을것같아요 맛있게 먹었어요,5
오랜만에 먹엇는데 여전히 맛나네용ㅎ,5
"맛은 있는데 배달이 너무 늦었고, 음식도 다 식어서 왔네요. 맛은 정말 있어요.",4
배달이 예상시간보다 조금 늦게왔지만 너무너무 맛있어요♡.♡ 맛있어서 먹다말고 리뷰남겨요ㅋㅋㅋ 볶음밥까지 해먹어야 할 것 같아요>< 감사히 잘먹겠습니다!!!,4
또 시켜 먹는데 여전히 너무 맛잇네용~~~,5
오늘도 먹는 닭돌 넘흐마시써요,5
늘 맛있고 양도 많습니다.,5
배달도 엄청 빠르고 맛있어요오!! 떡도 감자도 다 맛있어요ㅎㅎ,5
너무 맛있어요!!!!,5
항상 맛있게먹는 곳이에요~~ 살도 부드럽고 양념 꿀맛! 배달도 짱빨라여!,5
짱맛있어요 양도많아서 3일나눠서 다먹었네여 ㅋㅋㅌ,5
처음 시켜봤는데 양 많고 정말 맛있네요 닭냄새도 안나고 맛있어요 사진은 뜨거운걸 좋아해서 냄비에 끓여서 한참먹다가 생각나서 찍은거라서 적어보이는데 고기가 두배는 많아요~ 이제 닭요리는 여기서 시킬께요 완전 추천!!,5
"맛이아주좋았으며, 양은 좀 부족한것  같네요",5
이번엔 순살 닭볶음탕을 시켜서 먹고있는데... 맛있어요^^ 그런데 지난번 매꼼한 맛이 강렬했는지 제 입맛엔 매꼼이가 더 맛난거같아요 담엔 다시 매콤이로 주문할께요~ 날씨 좋은날 닭볶음탕 굿 입니다. 다시 휘리릭 마져 먹으러갑니다~^^,5
강추 식사 안주 다되고 만족도 아주좋아요,5
리뷰보고 시켰는데 역시 대박이네요ㅎㅎㅎ 추천!!!!,5
당면도 많고 떡도 진짜 다른집보다 많아서 놀랐어요!! 제가 현장에서 현금결제로 주문해놓고 현금을 어디다뒀는지 까먹어서 급히 카드결제 부탁드렸는데 화도 안내시고 인자하신 표정으로 괜찮다해주셔서 감사해요ㅠ!! 양 정말 많고 맛났습니다 ❤,5
닭도리탕이 맛있어서 이번엔 찜닭을 시켜봤는데 역시나 맛있어요! :) 굳굳!!! 닭도리탕이나 찜닭은 무조건 여기에서 시켜먹을려구요!  그리고 저번에 리뷰이벤트 선물도 잘받았습니다 감사합니당 :),5
맛양 넘 착하구 좋아요 애정하는 맛집이에여 밥은 따로 추가해야한다는 점!!,5
맛있어요👍🏻👍🏻감사합니당,5
간만에 시켜먹는거라 사진을 깜빡했네요 이집 중짜로 돼지(본인) 1 보통 2명 충분히먹습니다.,5
맛있어요 그리고 순살이네요,5
오랜만에 시켜먹었는데 오랜만에 먹어도 맛있네요~,5
넘나 맛있어요!!!!!,5
첫 주문이예요~많이 얼큰하지 않지만 닭냄새도 전혀안나고 담백하니 🍺와 🍚도둑이네요~ 서비스 음료도 감사해요,5
역시 맛있음 오자마자 냄새부터 맛있어서 사진찍을시간이없음 맛집인정 별열개,5
잘먹었어요~~~~~👍👍👍,5
"너무 맛있어요,  세번째 시켜먹어요  앞으로도 계속 시킬게요 !",5
맛이 훌륭합니다 교과서같은맛,5
적당히 매콤하고 양도 많고 맛있었어요 !!,5
맛과양은 최고였으나 배달이 너무늦게와서 아쉬웠습니다,5
진짜 달달 매콤이네요 ㅎ 깜빡하고 밥을 안시켰네여 ㅋㅋ  밥없으신분은 추가하세요 ㅎ 콜라조아하시는분들은 리뷰이벤트 꼭하시구요 진짜 존맛입니다 순삭,5
왜 5점 만점애 100점 드리고싶은 마음일뿐이에요!!너무 맛있어용!!,5
맛잇어요!!!몇번째시켯는지몰라여ㅎㅎㅎ잘먹엇습니다,5
이제 말하면 입아픈 훌륭한맛에 빠른 배달에 서비스까지 확실히 챙겨주셧어요 닭도리탕은 무조건 여기 시키세요~,5
맛있게 잘먹어습니다 오늘도 맛있었어요~^^,5
"매울 줄 알았는데 안매워서 확실히 좋았습니다. 고기에 퍽살은 거의 없고 전부 다리나 허벅지살 같아요. 부드럽고 맛있습니다. 안주로도, 밥반찬으로도 다 좋습니다.",5
맛있는 닥도리탕 감사합니다,5
매콤한게 땡길때 생각나요^^ ㅋ 맛있게 잘 먹었어요,5
항상 맛있게 먹고있어요~~,5
맛있었는데 맵찔이인 저에게는 좀 매웠어요..ㅎㅎ,4
맛있게 잘먹었어요 또 시킬게요,5
맛 배달 양 가성비는물론 식사 술안주로도 재격,5
~~~~~~~~~<~,4
우선 눈이 오는 날씨에도 예정 시간보다 빨리 배달해주셔서 감사합니다^^ 오늘 처음 시켰는데 맛도 양도 대만족이네요 단골 될 듯합니다ㅎㅎ,5
닭도리탕만 먹어봤는데 찜닭이 히트였네요 잘먹겠습니다,5
생각 없이 시켰는데 맛있네요 김치도 존 맛땡,5
전화로 조금만 맵게 요청드렸는데 역시나 언제나처럼 맛있습니다! 오늘도 잘 먹었습니다!👍👍,5
그냥 그냥 그저 그래요..,5
맛있게 먹구 리뷰늦었네요 감사요,5
맛있게 잘 먹었어요 양도 많구요! 감자를 좋아하는데 감자 크게 두개 들어가 잇어서 좋았어용 남아서 내일도 먹으려구욤,5
아주좋습니다 ^^ 많이파세요 ^^,5
예상시간보다 빠른 배달과 항상 먹던 그 맛있는 맛 감사합니다~,5
맛있는데 야채가 너무적을거 같아 많이좀 달라했는데 역시나 너무없네요 ㅠ 양은 많습니다,5
배달이 진짜 빨리왔어요! 처음 먹어봤는데 맛있네요ㅎ,5
맛있게 잘 먹었습니다,5
양이 많아서 두끼에 걸쳐서 먹었네요! 맛도 좋고 고기도 부드럽습니다! 잘 먹었습니다~~,5
순살에 이정도 양에 이정도 맛이다? 여기가 정답임 ㄹㅇ 맛있음,5
잘 먹 엇 습 니 다 역시 존맛,5
매콤달콤하니 너무 맛있고 양도 낭낭해요~!! 추천추천,5
맛있엇습니다! 근데 밥이 특이하게와서 놀랬어요 ㅋㅋ,5
우리만나게먹었어요~~~~,5
배달속도 빨랐고 맛있게 먹었습니다,5
맛있고 간도 딱맞았아요!,5
몇번째 시켜먹는데 항상 너무 맛있게 먹고있어요! 지금 먹고있는데 역시나 맛있네요 ㅎㅎㅎㅎ 꼭 시켜드세요!,5
완전항상맛있어요:D,5
닭볶음탕하면 항상 이 가게 시켜먹는데 잘 먹었습니다!,5
항상 맛있게 잘 먹고있습니다!!,5
ㅎㅎ맜있어요ㅎㅎㅎㅎㅎㅎㅎ,5
너무맛있었어요!리뷰가많은이유를 알겠더라구요! 배달이 예상시간보다 넘 늦어져서 아쉬웠지만 양고푸짐하고 맛도있고! 감사합니당!,5
살짝 매콤한 듯 하고 간도 많이 짜지 않고 맛있어요,5
배달도빠르게오고 맛도엄청잇엇습니다.,5
간만에 먹는 닭볶음탕인데 넘 잘먹었어요 매콥하기도 딱 좋고 배달도 예정시간보다 빠르고... 다음 배달을 기약합니다,5
닭도리탕은 여기서만 시켜먹어요👍👍,5
건만에 시켰는데 여전히 정말 맛있어요.,5
먹어본 닭도리탕중에 제일 맛있어요,5
말할거없이 너무맛있어요!!! 양도많앗니3번나눠먹었어요 콜라도2개나주시고ㅠㅜ 조만간또시킬예정입니다ㅎㅎ,5
리뷰보고 기대가 컸는데 그냥 그렇네요. 재료가 막 좋은 느낌도 아니고 그냥 그래요. 한끼 먹기 좋은 정도.,4
항상 맛있게 먹고 있습니다,5
맛있게 잘 먹었습니다!,5
닭도리탕은 이집으로!,5
예상시간보다 빨라 좋았구요. 맛이 좀 자극적이지만 4인가족 밥이랑 한끼 먹기엔 좋네요. 집에 뒹구는 감자 한개 넣고 절반 남은 상태에요 ^^;;,5
맛있게 잘 먹었습니다 리뷰당첨 선물도 잘받았습니다 감사합니다,5
항상맛있게먹고있어요,5
넘나.. 넘나 맛있는것!!,5
맛있어요. 양도 푸짐,5
맛있어요~~~~.,5
맛있게 잘먹었습니다,5
맛있게 잘먹었습니다 양도많도 맛있네요 ㅎ,5
배달도 빠르고 맛있습니다.,5
맛도 좋았고 배송도 30분만에 왔네요 예상시간이 한시간이었는데요 감사합니다^^,5
고객들 요청사항 안보시나봐요?,1
덜어먹은거라저케나왓는뎈ㅋㅋ 근데요기정말닭볶음탕맛집이야요!!! 무조건여기에시켜먹어요.궁물많이주시고 넘나좋음!!,5
오케이오케이오케이오케이오케이,5
좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,4
자주시켜먹습니다,5
맛나요오오오오큐ㅠ어나너눤,5
언제먹어도 여긴 맛잇어... 희안해요 입맛 까다로운 저인데...,5
맛있게 먹어 습니다  담에  또,4
양도 많고 맛있어요~~~,5
닭도리탕은 진짜 맛있고 찜닭도맛있우요 ㅎㅎ,5
배송이 너무 늦어서.. 그래도 요즘 날씨다 추워서 그런가보다..하고 참고 기다렸는데.. 참고 기다릴만한 맛이 아니었습니다.. 일단 너무 식어서 왔고..매운맛 닭 볶음탕이었는데.. 매운맛보다는 단맛이 강했어요. 전반적으로 심하게 달아요.,2
눈이 녹지 않은 날 시켜서 그랬는지 주문거절 당해서 오늘도 안되면 속상할 뻔 했어요 ㅜㅜㅜㅜㅜㅋㅋㅋㅋ오랜만에 주문하면서 조금만 매콤하게 부탁드렸는데 맵찔이인 저한테는 딱 알맞네요 ㅎㅎㅎㅎㅎ 감사합니다! 오늘도 잘 먹었습니다 번창하세요-!,5
맛있게 잘먹었습니다~👍,5
여기 닭도리탕 진짜 맛있어요!!ㅋㅋㅋ👍,5
떡볶이떡이 쫄깃해요ㅋㅋ 맛있음다,5
매번 맛있어요!!^^ 근데 쫌 매콤했음 좋겠어요. 맛이 순해지는거 같아요^^;,5
음...음식 오픈하자마자..이상한 비린내 나서..그냥 밥이랑 김치만 먹엇어요.. 닭 털도 그대로 있는 찜닭은 첨이네요 돈아까워,1
저번에 덜맵게 해달라고 했을때는 덜맵게.해주셨는데 이번에는 그냥 아예 안맵게 해주셨네요 ㅋㅋ 그냥 안매운걸 준건가 싶을정도로요;; 맛있게 잘 먹었어요! 다음엔  맵기조절 안하고 그냥먹어야 겠어요!,4
내돈내산 정직한 후기.. 후기가 너무 좋아서 대 사이즈를 시켰는데..닭비린내가 너무 나서 다버렸어요.감자도 덜익어서 서걱거렸고..김치랑 깍두기도  싱겁고 맛이 없었어요. 전화해서 반품하려다 진상 고객이라 할까봐 다버렸네요.두번은 안시킬거 같아요.,1
이른  아침에 주문했는데도 시간보다 일찍오고 맛도 좋았어요^^,5
배달도 빠르고 맛있어요,5
얼큰한거 생각날때 간간히 주문합니다 김치만 맛있으면 만점같아요~,5
찜닭두 맛있고  닭도리탕도 맛있어요 자주시켜 먹어요 배달이랑 포장 깔끔합니다 굿~^^,5
맛있어요  맛있어요,5
왜 배달이 안오나요? 제가 전화나 문자가 안됩니다,1
와 맛있는데 엄청 매워요 ㅠㅜ 그래도 맛있어요 잘 먹었습니다 리뷰쓰는데 아직도 입이 얼얼하네요 ~~,5
매번 시킬때마다 맛잇게 먹고잇습니다ㅎㅎ,5
리뷰를읽어보고주문했는데완전실망이네요.달고기살도버석 버석하고.,2
매운거 좋아하는데 입맛에 딱 맞고  양도 알맞네요 굿입니다,5
진짜 먹어본 닭볶음탕중에 최고,5
서비스도 잘 챙겨주시고 시켜먹을때마다 너무 잘먹고있습니다,5
오랜만에 먹었는데 역시 맛있네요~,5
양념이 진짜 맛있어요 딱 밥반ㅇ찬 밥도둑입니다,5
눈와서 다 주문취소됬었는데 겨우 주문된곳이에요 ㅠ,5
맛있어요~~~~~~~,4
눈와서 걱정했는데 배달도 빨리오고 양도 많아요.  당면도  짱많아여!!!고기두 많구!!! 맛있어욤!!,5
👍👍👍👍👍👍👍,5
너무너무 맛있게. 잘먹어습당~~♥♥♥ 매번 신속배달 감사합니당~~맛도 짱짱~~ 아쉬운거능 급하게 먹어서 사진 못 찍었네용ㅠㅠ다음번에 사진능 꼭이용~~♥♥행복한 하루 되세용,5
양도 많고 아주 맛있습니다.,5
배달은진짜빨리왔구요 국물얼큰하구 양도 소짜인데 넘 많앗어요 ~~ 감자는푹익어서 제일 맛있게 먹었습니다!!!,4
저번에도3번정도시켰는데양도혼자먹기에 양도적당히괜찮고맛있어보이고.배달분도날이추운데고생이많고시간맟춰와줘서땡~큐👍👍👍,4
매달 한번씩 다섯번째 먹었네요 항상 찾게되는 맛입니다~,5
증말 맛있네요 쥑여줘요,5
처음시켜보는데 진짜 맛있네요 또 시켜먹을게요!,5
죄송합니다 한입먹고 정신차려보니 다 먹었네요 사진을 못찍어서... 좀 더러운 이거라도...,5
당면의  전분이 많이 남아있어 불편했지만 맛은 좋았습니다.,4
감자가 푹 익어서 가장 맛있네요   국물이 짜지 않아서 좋았어요 잘 먹었습니다!,5
맛있게 잘 먹었어여,5
닭도리탕은 여깁니다. 항상 예정시간보다 빨리 오고 양도 푸짐하고 맛짱입니다~,5
잘먹었습니다!! 다음에 또 시킬게요,5
배달이 늦어서 확인차 전화했는데 안받으셔서 취소요청했습니다. 근데 도착은 하더군요 그래서 오긴오네 하면서 먹었는데.. 맛이 있으서... 화가 누그러지더라구요.. 그래서ㅜ평가 남겨요. 응대만 잘해주시면 번창하시겠네요,5
장먹었어요 또 시킬게요,5
진짜 존맛탱 생각나면 또시켜야징,5
배달이 정말 빨랐어요 맛도 있고 양도 둘이먹기 딱이였어요  살짝달달하니 맛있네요!,5
넘 맛있게 먹었어요!! 오늘은 맵기가 조금 약했어요!! 그래도 굿!!! 단골입니당!!,5
나쁘지않았어요! 또이용하겠습니다ㅎㅎ,4
정말맛있엇어요~ 다음에도 꼭 시켜먹을께요,5
맛있습니다 주먹밥이 없는게 매우 아쉽지만ㅠ_ㅠ 맛은 짱짱맨입니다,5
정말 너무 맛있어요 매번 맛있게먹습니다 ㅎㅎ,5
진짜 맛있어요! 닭고기 야들야들하고 양념 남겨서 밥볶아먹었는데 진짜 맛있음 이제야 알게되다니ㅜㅜ아쉬울정도,5
맛있었어요~~~~~~~~~,5
두번째 시켰어요! 첫번째 보다 매웠지만 맛있게 매워서 괜츈! 맛있게 잘먹었습니다 ! :),5
닭도리탕 먹고싶으면 이 집만 찾게 되네요.  내일까지 먹을 생각으로 큰거 했는데 다 먹어버렸네요 ㅋㅋ   닭도리탕 자체가 시간 좀 걸리니까 주문하실 분들은 넉넉하게 식사 30분 전 즘에 주문하는거 추천드려용,5
good!!!,5
항상 맛있게 먹고있어요~~~,5
닭도리탕이 먹고싶어서 시켰는데 잘먹었습니다  매콤달콤 적절한 맛이네요,4
양도많고 맛있네요~,5
배달도 빠르고 기사님도 친절하시고 맛은 아주 환상적으로 맛있습니다 한류 열풍인 지금 외국인들이 원조정가네 음식을먹고 환호하는 모습을 보고싶네요^^,5
너무 맛있어요!!👍👍,5
아이들이좋아하네요  너무 맵지않아 좋데요  당근 맛있구요,5
양이 많고 감자가 특히 맛있어요,5
60분걸린다고했는데 40분안에 오셨어요 얼큰맛 시켰는데 매콤하니 좋아요.,5
아주 맛있게 잘먹었습니다,5
새해아침부터 맛있게 먹었네요,4
꽤나 맵습니다. 맛은 좋고 양도 많은 편입니다. 사리는 부족하니 필요하면 추가 하셔아합니다.,5
여기넘 맛있음 양념이 기가막혀요 닭도부드럽고 그리고 같이오는 김치랑 깍두기도 신선하고 맛있었어요!,5
"늘 믿고먹는 맛집이라 좋아했는데 두메뉴다 퍽퍽살만 가득하고,  너무 달기만해져서 ..ㅠㅠ 혹시 주방장님 바뀐건가요?",3
거리가 좀 멀어 식긴했지만 맛있어요,5
늦게왔지만 맛있었어요~~~!,5
맛있게 잘 먹었고요 배달도 빠르지만 양은 충분하진 않았습니다.,3
큰 기대 없이 주문했는데 진짜 너~무 만족했어요 닭도리탕도 맛있구 국물도 끝내주면서 김치 깍두기까지 정말 맛있었어요 기사님도 친절한 분이 오셨었구요 : ) 앞으로 자주뵙겠습니다 사장님 : D,5
맛있게 잘먹었습니다~~~!!,5
항상 너무 잘 먹고 있습니다!,5
매콤하니 맛있게 잘 먹었어요 감자 맛있고 고기도 부드럽고 좋아여,5
기름이 많기는 했으나 맛은 있었어요,4
어플 문제로 배달 주문이 안 들어가서 배달이 지연되었는데 사장님이 인지하시고 죄송하다고 서비스까지 주셨네요. 음식은 맛있습니다.,5
얼큰하고 적당히 달달하고 정말 맛있습니다. 배달은 1시간 30분 걸리듯합니다,5
친절하시고 맛있어요,5
배달원 빵점 드립니다.,1
배가 넘 고파서 먹다보니 사진 찍는걸 깜빡했네요ㅋ 양도 푸짐하고 너무너무 맛있어요!! 양념이 짱 맛있어요!! 강추!! 가래떡도 넘 좋아요!!,5
친구네 놀러가서 시켜먹었는데 진짜 맛있어요! 맛있는 매운맛!!!!!!,5
맛나고 옳고 푸짐한 양~!,5
고춧가루 풋내가 조금 나서 양념만 먹기에는 별로였지만 닭도 부드럽고 양도 많아서 괜찮았어요~ 서비스로 주신 콜라 감사합니다!,4
매번 맛있게 잘 먹었습니다 ~이번에 리뷰 당첨 해 가지고 선물까지  보내 주셨네용~~감동~~~😭😭감사합니당~~  앞으로도 계속 이용할게용~~,5
너무너무 맛있어요오오오오,5
걍... 그래요....,3
닭도리탕은늘여기서시켜먹어요!!,5
맛은 먹을만한 정도인데 고기손질이 잘되어있지 않은것 같고 고추 가루가 너무 많이 들어갔어요..ㅡ.ㅡ,3
맛있어요. 후회없는 선택.,5
양념이 맛있어요 육수도 괜찮아염,4
지금 먹고있어서 사진찍기가 좀.. 맛있습니다. 그런데 단맛은 조금 빼시고 조금더 매콤하면 ☆정말.. 맛있을거 같아요 많이파세요 >_<,4
항상맛있어요.번창하세요,5
처음 시켰었는데 맛있었어요! 굳! 재구매 의사 충분합니당! :),5
오랜만에 닭볶음탕이 땡겨서 시켜먹었네요 역시나 넘 맛있어요~~~ 최고,5
ㅂㄱㅋㅋㅋㄱㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ,5
맛은좋은데 밥이라도껴서보내주시면좋을것같아요,3
진짜 너무너무 맛있어요!!!또시킬거에요!!!,5
맛있게 잘 먹었습니다,5
여기 진짜 맛있어요... 진심입니다.  얼큰함과 맛도리 나는 닭도리탕 꼭꼭 시켜먹으세요!! 너무 맛있게 먹어서 친구들한테도 추천했어요 ㅋㅋㅌ,5
지금것 먹운 닭도리탕 중 제일 맛있었어요! 양념이 예술이네요,5
맛있게잘먹었습니다.,5
정말 다신안먹는다,1
치즈랑 파슬리는 개인적으로 한거에요!  배송이랑 양은 좋아오. 맛은 음 솔직히 진짜 평범? 같이먹은 남편도 인상이 안남는 맛이라고하네요 진짜 무난하고 평범합니다!!,4
1. 배송 보통 2. 양 보통 3. 안 매움 4. 김치 맛있음 5. 고기 맛있음 6. 국물 맛있음 7. 떡 말랑 보통,5
맛있네요. 간도 적당하고 양도 넉넉하네요.  사이즈 소 짜리는 치킨한마리 양 정도이니 주문하시는분들 참조하시길,4
양념이 맛있어요 굿,5
맛이랑 양은 다 괜찮았는데 인간적으로 배달이 너무 늦게와서 음식이 조금 식어서 왓어요.그부분만 보완한다면 괜찮을거같아요,3
최고 말이 필요없어요 당면사리추가나 야채추가가 있었음 더좋겠습니다 당근을 좋아해서 추가시키면 진짜 맛있을것같습니다 좋은식사 감사합니다,5
집에서 엄마가 만들어주는 맛이랑 비슷해요 순살 최고,5
언제 먹어도 닭도리탕은 역시 정가네-!👍,5
잘먹고 있습니다!!,5
매달 적어도 한번씩은 먹게 되는 맛 입니다 강추합니다 그런데 당첨 된거는 언제 받아요?,5
참을 수 없어서 한입 먹고 사진찍어서 올렸어요. 맛있습니다.,5
양도 많고 맛있습니다,5
